Date,CHRW,ZION,T,AMG,CCL,HSY,FOX,WDC,TEL,PXD,CERN,CSCO,UAA,FIS,ALLE,KSU,EFX,REG,PG,TMK,UNP,ANTM,AZO,URI,GIS,IP,MGM,FLR,CBG,RSG,QCOM,HSIC,MYL,TROW,CTL,SEE,GILD,ORCL,SCHW,PPL,REGN,FOXA,SRE,CBOE,HBI,MLM,EOG,HP,AMGN,V
2016-01-20,0.0010995349302942437,-0.021422337077972253,-0.017675852110152546,-0.015861738574818318,-0.015488016010090866,0.004491211711785681,-0.031226441586215237,-0.014208822232081197,0.01661251041798084,-0.023114220569582566,-0.006384110771131768,-0.039832339549338625,0.0034271494561168847,-0.013966958966547649,-0.010343031166843875,-0.0232239203631861,-0.020989932201563533,-0.010664538803781043,-0.003115343931566983,-0.022886357277666525,-0.006612462303219657,0.004676825494633219,-0.0028643569839517102,0.007592592592592595,-0.015517736907706081,-0.009820297057163141,-0.026489824974924914,-0.0014573146227677691,-0.01925766874151502,-0.024914289609448192,-0.003471589522905716,-0.0129424598742518,0.023496634338975753,-0.007168986371993591,-0.042204849146941115,-0.0012515300443469712,0.007230340234595234,-0.017655672248698018,-0.04677482614068851,-0.024680442686186188,0.03339900534067608,-0.027314130723643415,-0.02648642957422298,-0.005327529539718712,-0.009113195967017984,-0.018374085463436107,-0.012135056182642434,-0.006952491069855293,0.024586922359375984,-0.009945297978982914
2016-01-21,0.012239289461151381,-0.017698874824291888,0.018879149410266916,0.006873595959959955,0.026081408807890005,-0.003882829122201281,-0.005048511294565405,-0.0404019186594361,0.018117235841305535,0.025311880599269587,-0.003569462851498506,0.0,0.025542056759254805,0.0027638024073430856,-0.0034837799216450582,0.0029527379445872803,0.009244686405743607,-0.0034958460721121742,0.011736619702657825,0.00271015413665876,-0.03545720117059015,0.009382298757109053,0.005703005848696874,0.016541095386877425,-0.008064518335377469,0.004816988875056216,-0.004709616800779082,0.0051082340825987504,0.012138521956444048,-0.010782815803586643,0.024384963812632776,-0.01563881803667666,0.0007781517206943978,0.0072207518435556395,0.017086140547668327,-0.0020049058310508405,-0.018553290818347223,0.005303689350049989,-0.0352197196610291,0.013109664197952453,-0.0008226106507819297,-0.004680270505642237,0.010993976766754177,-0.018588536301646696,0.021577481651428254,0.011709434709085365,0.05826678911849581,0.05670938195513342,-0.014449731796139398,0.012450130749474209
2016-01-22,-0.004340562350988675,0.01991465239168666,0.01737095692086066,0.05563389342265124,0.0,0.006968883454627761,0.03083512612756567,0.01843428801082836,0.011863216133631616,0.015205695757404492,0.027762832607457266,0.020524131877921015,0.025050710253423647,0.02411713109117075,0.04806860744021768,0.04446851500483984,0.021633233717276656,0.022218979206273914,0.008342026208924436,0.02509641984223321,-0.01422542712223751,0.018878891035396528,0.014754890132916199,0.043934206401478715,0.022357660790971012,0.027918932514098938,0.016824357633470788,0.03799609083703892,0.014109347442680775,0.017298452496728345,0.021679085330373438,0.016858665186624266,0.032465047287423054,0.02852338153674272,0.052166425180136144,0.028628709449721068,0.03330694377575272,0.019929651977915075,0.059475022451510595,0.02347261991731253,0.04640679133208936,0.03369903214263781,0.028229216272156465,0.03868383781315532,0.01281181691809019,0.04418338113560383,0.03560774641843234,0.03864834543583462,0.021599707266588775,0.015930923547155862
2016-01-25,-0.023509309037990977,-0.05206895036173398,-0.003983846626532617,-0.0472013252605642,-0.015533394066472583,-0.017360577469455407,-0.01552440255651788,-0.050949641149345415,-0.0281035860853992,-0.0506608978134937,-0.020913227240968557,-0.008557998776217102,-0.037152083627631116,-0.01009245162561534,-0.012841833012289361,-0.03278454985662216,-0.006676844753509381,-0.0052910324419376265,-0.0065925770545275375,-0.016572436021331183,-0.017145361526728187,-0.019307075186220657,0.00027462241607767446,-0.05368900056498083,-0.00957888564166498,-0.10617286432503548,-0.023267884045277465,-0.01259028717619659,-0.0504348173913044,-0.012112725553359294,-0.010193393212203472,-0.012758490127120714,-0.009226171921932314,-0.02995677426672927,-0.0016806268513044342,-0.048584002019498085,-0.013285354235737845,-0.013218381213532804,-0.025551618498325768,-0.007350654190555916,-0.020435195768756964,-0.014404811871702727,-0.016451135865400368,-0.021016883201853687,-0.00581203297772237,-0.05048541736747969,-0.06710081589849348,-0.06591531609241186,-0.01697850187428873,-0.013205105336848488
2016-01-26,0.02152422236725715,0.042177524803852284,0.011428540109020835,0.02512080944103756,0.020901506210287746,0.0156381114877151,0.03692304109485223,0.06757701068347988,0.011531130697215675,0.053735710065760944,0.006051975792096931,0.023737423714580874,-0.011737147198524256,0.020220980781497255,0.01267085759712061,0.03481588596793683,0.006817771486343327,0.026164604387902912,0.02550408202049348,0.01302180857844637,0.018171296926442926,-0.006562243169151993,0.02068578293840151,0.04117862447252252,0.006021987366148229,0.008901208642981162,0.011646499611937422,0.03872498461073759,0.025641063210295467,0.0033010535218966908,0.01975605807411096,0.02874916458187049,0.024895496482240542,0.018957309348336837,0.03366988404782112,0.02566082364201594,0.017657970763903963,0.025917147950311747,0.011124407310483475,0.002073584120766858,-0.02020628403160163,0.03499994118764782,0.0016292560931412403,0.008524164663214151,0.03988988300368157,0.019342091023942576,0.07208952802384405,0.04347819796991037,0.002281094955788099,0.0019515810374890474
2016-01-27,-0.013890974152370172,0.024941212694414183,0.002259874653772309,-0.0022830197807515162,-0.03552793117043773,-0.007639795930971305,-0.01409486696016482,-0.03683292145197059,-0.01403015846593847,0.0031705903449898987,-0.0038924451521585857,-0.012225914689697692,0.018111668646080936,-0.020486387821402552,-0.0035034070930883843,-0.006076715055456261,-0.0178349740744852,-0.015130476498959267,-0.00012669386552477402,-0.007372502844813722,-0.013992100256262963,-0.04740126508176179,0.0009413130550230964,-0.01845665351479442,-0.003446441575762016,0.0012168156088117055,0.018838042578587677,-0.02432387672433156,-0.009285714285714342,-0.0077555097341983625,-0.020404124139864033,-0.009203237941690312,-0.05006489894307442,-0.006301573960212026,0.0028502335234079634,-0.004253252632476223,-0.027979556443827436,-0.009083280794857207,-0.007858640360892233,0.0002955030066722486,-0.06342219804738214,-0.01226297579649327,-0.009650845108130635,0.006104133968586778,-0.006283127923203291,0.0030930309837449155,0.0006059379709024704,0.005017551384429719,-0.02152422523598907,-0.01349479188446756
2016-01-28,-0.00205767801819956,0.016988209850727687,0.0014090233300951827,-0.01769639189606298,-0.024765781888784755,0.03043923732658249,-0.013167827277804078,0.04625614029792757,-0.005692059893431245,0.05364355409516253,-0.006039076483820072,-0.013657652684486377,0.22586756413334586,-0.010202421630751912,-0.00853834498381334,0.034148441972673416,-0.011749931228236421,0.0036984446668963944,0.012944098754232636,0.00952203035093202,0.015928323592014015,-0.036653189406150366,0.004380026732000442,-0.18373921919770775,0.0049144685303137425,-0.007900285395399553,-0.009758487146137251,0.014678510488130625,-0.02307137707281892,0.0113689086450528,-0.08289477501529685,-0.0067123598869471834,-0.015615850087839056,0.03306655914058165,0.007714108446678303,-0.03618083913727921,-0.023429492479760783,0.012031193058887668,-0.017029676573606656,0.014184457389468275,-0.04387787641535035,-0.016930053644449217,0.016423885730903143,0.0035781546239797013,-0.014309324364760179,-0.012833385268757325,0.03874690459305463,0.07401771301147897,-0.014089259201101267,-0.022281786339749865
2016-01-29,0.027280062129347193,0.023927656950105902,0.014917083578842805,0.04200966139300344,0.02710205402104693,0.012758757466177384,0.033168074368803424,0.05012038920959072,0.022540356994720234,0.032830501414112145,0.036633292291516906,0.029424408891286502,0.016176995361008917,0.026112315226390903,0.02262736952587363,0.02206212350303871,0.03959925697521016,0.025935432744529585,0.023427838510530874,0.025089602297801994,0.026225599630127272,0.03219423367946028,0.026540067311191295,0.051118865681488934,0.023546563635150175,0.047779515516023885,0.041493713281793854,0.030769242106760686,0.03210328413284125,0.023419276065926642,0.040146693436380554,0.03372015017064833,0.04481457465794181,0.03697734470550684,0.024174082721438284,0.056569283872616616,-0.05175368845089068,0.0277382616107964,0.028605907318351997,0.02156174025192903,0.011996847052474502,0.032146823777666755,0.02068285900797684,0.032708158108975205,0.03207275970234269,0.060104749135118984,0.0348242046247087,0.026677370781601484,0.029524942476472527,0.07442677780622287
2016-02-01,0.006793168216566503,-0.007936470302285947,0.0033277845289403363,-0.014829739750477744,0.01745271422180039,0.014186865997941611,0.00036903923994802135,0.025218722697461837,0.0008746604289977533,-0.013392454862691583,-0.006722961790138315,-0.013030618469907829,-0.0035116703734051624,0.015737600641771987,-0.0018164293752307437,0.0196104988428929,0.010585927099774572,0.011465562670807783,-0.006977696802972999,-0.0001838333378110235,0.015138956766022282,-0.00590085359679704,0.001511582086456853,0.019202713420997775,0.002831098755028627,-0.0035076826080658874,-0.0014939529130288953,-0.00623749328502976,-0.015731069564929312,0.003432553689104889,0.016982928325739,0.01571583444643654,-0.006452856451942601,-0.011134543192207857,0.018882877446546598,0.018751609365990962,0.012650462742822555,0.0002753714929910611,-0.009792349971142311,0.02452945578209742,-0.004332421665189989,0.0,0.00970990237663738,-0.007205118962959278,0.019954332527823526,-0.014811199700226707,-0.027175351629128985,-0.017125758496650656,0.00013064082788916132,-0.0014767319342782192
2016-02-02,-0.026529636895851083,-0.0426667813829964,-0.0033167471092239165,-0.07261724430430727,-0.07943648414057469,0.0015665236850452846,-0.03873111567237786,-0.04675744247727798,-0.04195050993604099,-0.00629650864666742,-0.017007983634293344,-0.02768309406356584,-0.03676727444537231,-0.01895502615444944,-0.028453277500694707,-0.03154823841055676,-0.029648298480750124,-0.01147220590644249,-0.01109464046472397,-0.028897566992027612,-0.018880980426109528,-0.020891049205381096,-0.0064407157338997045,-0.0628712650882135,-0.015351951424156796,-0.006746934275974281,-0.04788029725856324,-0.016364078063301646,-0.04504177097559858,-0.0050172793287758255,-0.06419446233975112,-0.01924332236414905,-0.029226323943699062,-0.030074097230414654,-0.026641044122853508,-0.021070642696981667,-0.015942854228844894,-0.026707117968304828,-0.046281669287834615,0.012527853648147458,-0.02003484404901923,-0.03596579831921576,-0.00156803684348239,-0.007106195012010708,-0.03656186838335851,-0.020449555547438547,-0.0279344809721237,-0.06609265801511344,-0.01728291089512779,-0.013175585773616216
2016-02-03,0.022526729937604406,0.01114210446154451,0.01830283019597667,-0.0016313204597536712,0.00687684684962786,-0.008044538367896092,0.016884164721775674,0.024525605475998802,-0.018427475419080075,0.0477288138285028,0.010063559499709829,0.01182654426769636,-0.01341460975609754,0.002184113878819227,0.011067770506006047,0.01943132062610564,-0.005590521200914189,0.009256902714716242,0.010969767335071934,-0.009855894971167012,0.00766996883819604,-0.0014173052962833665,-0.015322095819447656,0.058347948354368295,-0.002329623952251003,0.00915537013562795,-0.028287202848560455,-0.009571513480926552,-0.023202775838616407,0.009397268446265983,0.03661669563539238,-0.0012594591011535483,0.028335261707989057,0.00866999457294182,0.03450995089529085,0.0400793160333075,0.04449283353407574,0.009618176715781024,0.011198607217832057,0.008798336966584941,0.02712921660216594,0.018846201120718664,0.0012563019235811712,-0.02101403888441411,0.013648453594429677,0.0009902222726223542,0.04511588850720161,0.05876047058015632,0.0038638666894110774,0.013351499601826466
2016-02-04,0.03913102212195296,0.01239670645750146,-0.005174380629421993,0.05114380007637087,0.002643546050496326,-0.0015770314384482287,-0.010188691988665122,0.022897643984872484,0.02044620342687975,-0.0222274641654594,0.02237376371917077,0.019047494040541624,-0.004449962807170249,0.008382159634964692,0.007073080869325121,0.06068684828553317,0.004846480949378007,-0.010951722850352952,-0.004932240373279995,0.002679752568883531,0.04511490271199903,-0.0014980142675528052,-0.005359793684485914,0.005162089613875764,-0.009879697895941342,0.026338782705840336,0.011859968210980565,0.034054267069494104,0.02647978971962628,0.0020436986914667,0.020791308259801466,-0.003716718706002653,0.0009568121299965426,0.016608518862943233,0.017638304591086618,-0.009514803508930858,0.0033567872417337163,0.021294541332055106,0.024200092160006514,-0.0008177020477916352,-0.019999557730230766,-0.015477517502425875,-0.0034504400226841314,-0.04106398429949043,-0.03481133381348078,0.02555444434228682,-0.024931920736639746,0.039497739948106236,-0.00517637630110368,-0.009411165953333467
2016-02-05,0.009340254524432101,-0.01904766859576168,0.009581353483920418,-0.030390174825105976,-0.05427367066630895,-0.010604728026788357,-0.04536784654790771,-0.06674821734165515,-0.01857937447693281,-0.04570642345670295,-0.054368283317890786,-0.02761253615558923,-0.039855947355351584,-0.026766286429327546,-0.05903016054471977,0.00039632665677102885,-0.0365583936917564,-0.013563868224737763,0.00619569512644369,0.0084002639071461,-0.006488238893171183,-0.025742356687435075,-0.02743794929224308,-0.009860291700903856,0.004535441271238838,-0.00285148699314719,-0.047415959343250935,-0.0022250250014392847,-0.056525035791918254,-0.01246318672791058,-0.03591782442532765,-0.014922416894277757,-0.01758749727418274,-0.01633718245989091,0.002637502373911138,-0.023534958355009183,-0.017766453291370055,-0.020576111655827067,-0.024429195177396057,-0.01363881781610965,-0.03873097058805075,-0.038727027345977105,-0.002622891914544012,-0.016220633753454727,-0.15073164257158023,-0.010931610516994428,-0.02016396414360544,-0.020265000442663106,-0.03248606039296631,-0.029044469674521234
2016-02-08,0.02115179227818098,-0.04207118269928145,0.006236389902164907,-0.03519034380754793,-0.026022295231908465,0.026339891941851157,-0.019968087389338307,-0.08613164079742708,-0.027468338966311845,-0.030387185139325368,-0.018441511147324063,0.0017474638978844936,-0.06168374339367011,-0.042705886474808774,-0.04442863670362862,0.020472947223349802,-0.059871871453214265,-0.010944308512431333,0.017487985606720935,-0.02991288443906137,0.013327807916387435,-0.04992700241671166,-0.04384402976869006,-0.03298755118283092,0.006321257581223705,-0.01744325330751162,-0.05648768594553266,-0.04594123704894504,-0.06071571931179243,-0.0036715570853357304,-0.0029531245850549226,-0.010482099424686475,-0.01829145783793462,-0.03889845539998049,-0.03682839837635099,-0.029758989597639784,0.001409476688984057,-0.002520950419632517,-0.030788016142287877,-0.0047010891021481704,-0.015329886361786893,-0.019146404084915525,0.0004206784828768573,-0.012860704097090392,-0.04567288283720072,-0.04225933296609352,0.020429471518035536,-0.01272866407869011,-0.014065026467524389,-0.05269775449284042
2016-02-09,0.002445351359765535,0.002413173792409795,-0.012395595612320176,-0.003489539320960411,0.02504766537808223,-0.0021109723921430845,-0.013447514562606622,-0.04127887467298763,-0.002480953163121802,-0.03385717525486753,-0.010683403745009978,-0.012210862437686987,-0.002894156639860923,0.03372587859832854,0.009484775071697094,0.017214439126215453,-0.007241614908964689,0.007944563421321105,0.00024170275573376365,-0.0025371551184966146,0.014336619983044141,0.022180536288077146,0.003048334818590126,-0.039262003019480796,0.0039481225699280476,0.022409625936586464,-0.01837600038769105,0.008882653217660907,-0.0017123715020388453,0.009673115803884302,-0.006379605784769149,0.008884553915551985,0.0057482853171795245,0.007882269063678837,-0.03199374467753324,0.024841459424215895,0.02334032523380203,-0.014883261353263899,-0.011435979463359391,0.0038898389103658726,-0.06288888961895078,-0.018300156488357144,0.008412238159618113,0.03206960096580613,0.008816054867881729,0.09359358923950656,-0.0415022878939989,-0.03263507228357165,0.0011189228556762743,0.008263290708808269
2016-02-10,-0.015210210746372299,-0.0014444087794214244,-0.006002658656744653,0.008754367748823766,0.01023979284714871,-0.0007791682887089424,0.010326289047074111,0.0012441760921848566,0.016644326508798768,-0.02246378831462814,0.01563954599961903,-0.006181118264304897,0.029440304891231506,-0.00914892069654083,0.010501174108976219,-0.0043260841731843636,0.013945495339697356,-0.0025336394872174095,-0.012342440944235089,-0.001173859995345028,-0.002334032830367705,0.013770694643681969,-0.0005877949339251343,0.016078629211224493,0.0026816040861843415,-0.00996308049177863,0.03683587632523366,-0.01042625873779246,0.029588336192109876,0.010264584949393862,-0.01490471277778549,0.06184801684996666,-0.003941682934896273,0.001503997567875004,-0.008867299592424382,0.07914918326441489,0.006303822233043155,0.0034206141891179875,-0.024914172680631563,0.003874796819685722,0.004126048571942764,0.007870880522395707,0.01261721270137195,0.0014565066400411553,0.042031013274491213,0.01939804519632471,0.0030490549449884163,-0.02264859625818849,0.011525346888638266,0.02874310330331875
2016-02-11,0.002913939809884303,-0.04050145333799071,-0.006039120002701903,-0.026365848882191067,-0.0050680503841142865,-0.01403913118691591,0.01022083057658918,-0.0032313612429257788,0.009785481310741861,0.01801622476509146,-0.010999046947736901,0.09640157068062827,-0.025510229564434495,-0.016724876219624485,0.03445756688367241,-0.009073504923968634,-0.01132029131870671,-0.014674763613340636,-0.02107318190344465,-0.048383948020692125,-0.01819595585824585,-0.012266424347417537,0.022347515498239767,-0.04747252747252739,-0.0019611819343156034,-0.03552702005501407,-0.013977970251480287,-0.022711291550950974,-0.019991628488130075,-0.010611943159131054,0.0009310872645684753,0.007400344497607847,-0.18045118360800982,-0.016669078037848784,0.10980071284710302,-0.03048352729709336,-0.005011433487997485,-0.010227387916580732,-0.021145334236957525,-0.010201224130089392,-0.0006531538935868886,0.014385548700071915,-0.027391545356681646,0.006302592512198668,0.009225724810277613,-0.015070990843752075,-0.0034957282287384484,-0.01102466877197028,-0.01634092215931171,-0.023948599273486915
