user_id,cart_time
afc06b49-1a62-48f1-a530-90631cae4cb2,2017-07-05 06:01:00
30528091-767c-49c5-9020-d717f7bee246,2017-02-15 23:35:00
3ccdaf69-2d30-40de-b083-51372881aedd,2017-01-08 20:38:00
8b921797-a9d0-4c05-ad66-82e867bf11d5,2017-10-09 22:53:00
ad82c659-285f-44cf-961b-0693ba77cadd,2017-04-17 09:08:00
bfe5c551-9113-4a69-a7de-5e8aae27d1ba,2017-10-20 18:01:00
19e7a2c2-aca2-4577-b64b-f0897bed258c,2017-06-06 18:00:00
ba65fa41-b88f-4ebc-8e66-7ade432f4f0d,2017-05-14 11:21:00
a9c60d9a-7f1f-49fd-9b5f-a119905eb38f,2017-08-10 16:27:00
332fe6d1-896b-4758-9ec3-205ee4530a27,2017-05-15 13:54:00
c8b0000f-041b-419a-8e7e-b2b84b22f2fa,2017-05-15 17:08:00
8107fe98-94c1-4c5c-b373-06105119c6d2,2017-04-13 23:02:00
20da6a89-e211-4ea9-99bb-e2e62f03d213,2017-10-12 17:38:00
10f0ce7a-64f2-41a8-b094-97cfdce59941,2017-11-16 05:09:00
331ee92c-4756-4e09-933c-c10a7b03e228,2017-03-03 03:50:00
fffc2dfc-fdc1-407a-9c6d-e6507157d1a6,2017-07-03 19:42:00
bba7aa6f-3229-42d6-8b76-e502355ca6a2,2017-07-09 23:09:00
4686af83-e275-49f7-a82b-c32f3521372a,2017-09-23 16:55:00
3fdc4827-cca4-41c7-9437-25547a0f0b3b,2017-11-11 15:35:00
a5be8985-4570-479a-a4fa-211dd82386cf,2017-09-15 20:37:00
bba9bf5b-5817-4371-b328-c3764db7f1ae,2017-02-22 17:00:00
2f2d0002-a47d-4040-a005-007b445530cb,2017-06-06 16:44:00
5cda3654-faab-4432-ae28-0edca81de2f5,2017-08-23 08:55:00
00065d4e-909c-48b5-a69e-27a1abbdbb87,2017-11-14 08:11:00
4c62db67-4ba0-43da-878a-92a3e5122f2b,2017-08-23 22:40:00
865ea4ca-4a2a-47a8-87ff-d267e1e2e7c9,2017-01-07 09:36:00
9502d7c7-3816-4c96-a15e-8f893fc615ee,2017-11-16 07:21:00
e8992db7-9678-4ebd-890b-e8b427cbe12d,2017-02-07 23:41:00
630ece1b-bbeb-4057-a932-0b972809d0b4,2017-03-01 08:20:00
c0c43343-c337-4ba9-8df7-d2ec441d8823,2017-01-11 12:44:00
dbdfeb12-cbb2-4c43-98a9-57fa126c19fc,2017-05-25 16:07:00
899e294f-ccbe-4825-86a8-200495a46280,2017-10-12 12:30:00
7954f8aa-b7fa-43c7-bc74-4180e47c8bba,2017-02-14 05:20:00
9a24bdc7-19a1-48ff-a60a-ea94c7fc3058,2017-03-12 04:49:00
d7d096d5-39d4-4992-aa6c-864d3288f2ec,2017-05-03 11:06:00
95c28e4c-7628-4ca9-8ac4-bee0c133d488,2017-11-19 11:34:00
f9c1bfba-8211-43e1-9883-3aebebeea8d0,2017-10-22 01:19:00
2c58f9b1-61c3-4a6f-8537-829febd38453,2017-11-19 19:19:00
0c230d3b-3da4-47f6-860f-71e2bc4030b9,2017-01-06 22:39:00
36925936-56dd-4d33-b5c4-4e3e03aab408,2017-08-11 07:01:00
3a1b33a6-6a1c-42eb-9b97-423efd110c5c,2017-11-13 05:31:00
acf9dc4e-eeb3-4c10-b0e1-b16f2d1a967d,2017-08-15 23:19:00
4f2bdec2-bfa3-4ffb-a3bb-7ee19f4354ca,2017-10-05 22:28:00
0d6942fa-3b9f-482d-8bd4-63a56ea28216,2017-07-13 11:45:00
e0e23691-e6dd-4f7e-b975-3fd11896023f,2017-07-24 08:30:00
58545be1-0a55-4d26-b584-df26e258d0ed,2017-07-20 01:29:00
f413cd55-d85f-4659-802e-33fb14b20c0f,2017-08-09 09:46:00
d1a3e9b6-94fb-41d7-8e99-f2aa3928e5e8,2017-05-24 08:02:00
451121e0-5de9-4025-91bf-e2aea9ea5f7e,2017-07-27 19:08:00
7ee65388-0200-447f-acfd-93568e4fcc03,2017-05-18 06:35:00
093485c6-f9c2-43d8-a735-5a86b55a31c8,2017-04-20 01:14:00
12d106df-5f24-4a1c-82a6-f1f513dbedd5,2017-04-26 11:45:00
3a6487df-d934-4d28-b531-1166621eb7db,2017-08-12 18:10:00
1dbd5f67-f6e9-4893-a5b0-98aff93bd001,2017-03-06 03:32:00
cdae23aa-72b5-42dc-9cbf-29bf9ad3a301,2017-03-13 23:15:00
ed482857-ae69-41ac-8e61-2b97e82cff0c,2017-11-02 18:20:00
3dd90ba1-a8ab-4b34-bbd2-42a98d9b84ae,2017-07-14 23:28:00
e00574ae-1970-4ca0-870f-99ff3adfc17b,2017-02-07 00:15:00
a6f71997-159c-4b5c-b82b-757a89fbaba2,2017-11-12 23:08:00
1868e912-b38c-4ef0-8824-5665c42288e5,2017-03-17 11:56:00
2be90e7c-9cca-44e0-bcc5-124b945ff168,2017-11-07 20:43:00
65a177e5-c3ff-430c-96e1-417929c8148c,2017-01-05 12:30:00
d33bdc47-4afa-45bc-b4e4-dbe948e34c0d,2017-06-25 09:23:00
8b79f258-4799-4d5b-8080-72990ecfed74,2017-05-21 22:17:00
0ae3bec2-a3b2-4803-9a00-7aa64ebb27f9,2017-03-13 13:09:00
89b42aab-f48a-48ae-9306-dcdca03810f5,2017-01-24 02:47:00
12431684-c5ef-4d88-8a91-7ed890099837,2017-01-16 13:49:00
a72842dd-7eaa-4063-95e9-cbe5c4a174a7,2017-03-10 13:32:00
27ba6c14-5fc4-4c8d-ad75-da24016aa0f5,2017-05-01 07:37:00
f9ccebbf-37e6-408c-881d-b10b10704d78,2017-03-07 21:34:00
dfccec66-6243-4a97-b7aa-34d637b70d20,2017-09-04 02:46:00
f84d6a17-dad9-4820-967c-d1ee33f1cd17,2017-04-23 19:27:00
0182a7b9-2099-4476-8f7d-51f2c2f71dff,2017-09-08 16:37:00
a25aad6a-55af-4ddc-92d1-e8c58f855329,2017-01-05 19:44:00
0422fe65-50f1-4ae2-8454-0b0c8f78a555,2017-05-02 02:22:00
b4d034f2-8fc8-44bf-be89-02695657449d,2017-08-23 22:19:00
18087d01-6487-43c2-81d1-b7063293eb7a,2017-02-26 11:30:00
e5b6de71-469c-4c42-a626-fa0ca0a6e284,2017-01-26 21:42:00
1f2eb2e0-7afe-4ebd-acc4-9534d6ad9eed,2017-11-21 18:13:00
14b89695-aa38-4ffa-870f-1a3471c39eaf,2017-09-27 09:20:00
c5df9d63-ef9a-4dad-ad29-e0af5caa420f,2017-03-09 18:56:00
2ea228f2-cc41-445a-93ad-bbfe65c73138,2017-02-06 22:35:00
a216e89c-855a-4979-8aaf-592b35e7c6e1,2017-08-17 19:36:00
9ac18e2b-328f-4f6a-ad92-c42c9c44a4c2,2017-03-22 07:37:00
8b4dc24b-21be-4ed1-b82c-1279827d76f0,2017-04-10 06:47:00
0b4f8bd2-d346-4cca-aec0-d6333abe9c56,2017-03-19 05:26:00
e15138c2-5bbf-437a-ad25-3fbe4eba3aef,2017-09-10 13:58:00
f13513db-1fd1-4794-a352-07aa89029f7f,2017-04-26 23:43:00
e5b6de71-469c-4c42-a626-fa0ca0a6e284,2017-01-26 21:46:00
c378acc0-1f71-4290-ac28-dd0be1ed86ec,2017-01-13 23:21:00
dfd4b488-83e3-45d8-9b49-e7b60163f183,2017-10-18 09:25:00
486480e2-98c3-4d51-8f4b-b1c07228ce84,2017-01-27 16:44:00
26d881a2-63b1-4a5a-96d8-25c850d5bf4e,2017-06-01 20:12:00
ee0c6b27-6763-4509-bf2c-07b8f2ec6d4c,2017-06-21 10:55:00
aa06c7c7-77c8-48a1-9232-5212fa16025b,2017-07-14 02:32:00
ba011b1d-6cc5-4147-ae8a-1722a1f5c27c,2017-10-24 08:23:00
2bf1a73f-24b2-4b7d-bed1-ca1fc0dd41bc,2017-05-21 07:53:00
7d1ea33f-28e9-488a-a569-865f70ed086f,2017-10-06 05:44:00
e743addf-738a-4aa0-8dc6-c849c6e50d79,2017-01-12 12:41:00
9d3b0799-81f5-43aa-a087-e0e4aba38f3e,2017-07-25 21:38:00
2aa0c50a-8132-47e3-a8ea-7405bfa373ce,2017-02-17 08:32:00
71b4f163-b6d1-4dbc-9abd-304462ec4be5,2017-08-21 22:26:00
41b899aa-afb4-4a3a-9c82-647abcb69323,2017-11-01 06:13:00
ec7233f0-29e6-43a8-a5c1-260b9c754200,2017-05-12 09:15:00
89d2234e-5097-47de-a582-7a1becb1a591,2017-04-25 10:27:00
ec7233f0-29e6-43a8-a5c1-260b9c754200,2017-05-12 09:14:00
8fac45c9-8d29-45e0-a07e-c892ca19387a,2017-04-02 03:33:00
4647021f-a732-4343-b2fe-88c74106c076,2017-05-23 16:00:00
a8bcf51c-eef0-43fa-93e1-4aba30689d67,2017-03-18 08:22:00
079a26c7-e8e8-4ac5-bd92-1ec65edb1830,2017-03-08 08:45:00
b2c74c72-f47f-4031-a0c2-49149104881d,2017-11-17 07:53:00
a891bf43-8154-41bc-a18c-45d427d33755,2017-07-01 08:22:00
70688015-a755-4b8a-a963-3528d85c8048,2017-09-24 07:35:00
bba7aa6f-3229-42d6-8b76-e502355ca6a2,2017-07-09 22:56:00
7fea2938-0d8e-4dd0-bc0c-1e52431aa1f7,2017-03-22 13:51:00
fd283399-3696-4de3-a6cc-b7d1bfd63a7e,2017-10-02 08:04:00
e4bdd29c-ee96-4d1e-936e-4aac5995c6f7,2017-06-07 02:50:00
8c823403-dfc1-47b6-9d9f-99540fd233b2,2017-08-15 18:08:00
4ac186f0-9954-4fea-8a27-c081e428e34e,2017-04-07 19:57:00
27ba6c14-5fc4-4c8d-ad75-da24016aa0f5,2017-05-01 07:24:00
64d813d9-4b75-42f5-a651-45650cc29cb2,2017-07-22 08:42:00
6d11f38d-03f5-486e-a62d-e05a2e39786b,2017-09-15 16:30:00
562e5768-efc8-4185-abf6-d4b8393a6aed,2017-01-12 00:09:00
e66fa79c-257d-4d64-bb96-73dfa8de5c78,2017-06-26 03:51:00
93953de2-ed53-462e-8625-2af18beb29d4,2017-03-17 08:01:00
edbf7cfd-8c35-406d-b2eb-797cf22fae22,2017-06-07 16:19:00
e420bb8d-b24f-48b9-999e-74ca8c1ff2ef,2017-11-23 01:49:00
6f7934ec-bc34-4752-a2f1-96409b38072b,2017-01-05 18:55:00
0c3a3dd0-fb64-4eac-bf84-ba069ce409f2,2017-01-26 14:44:00
e2258124-8877-469b-9c5e-ace789062f24,2017-04-24 15:34:00
1f2a7827-b4c1-454c-98e6-8dfe094de97f,2017-08-03 06:25:00
745fc80f-455a-4558-8f27-452b983dde08,2017-07-13 04:36:00
824e411f-c5bc-4be3-babd-a7f4e2ed5468,2017-10-01 20:08:00
f303d08a-f959-408f-aee1-18a32f925c88,2017-05-26 21:52:00
8f8efb29-7fa9-4396-8548-c004d07c921d,2017-02-16 07:29:00
df3043a9-e4ff-480e-9493-bfcc13435524,2017-10-16 14:38:00
e4d2c9c2-d858-4eac-8e3e-e3f5bd4112bc,2017-01-26 11:35:00
67ceea25-b745-44c8-94b0-5339c97bec42,2017-06-21 10:24:00
e0f1c7fb-3831-407e-a549-d34bf1964ecd,2017-09-06 16:24:00
331ee92c-4756-4e09-933c-c10a7b03e228,2017-03-03 03:28:00
a68e1d3d-92b1-43c8-980c-bcbf4fe9f042,2017-08-02 13:15:00
5a9bebf9-6eb0-44a4-bbd9-c8ed3a50fe5b,2017-10-04 22:55:00
acf9dc4e-eeb3-4c10-b0e1-b16f2d1a967d,2017-08-15 23:20:00
3327f8fb-c5a0-421e-a0d1-fb619b79ab45,2017-08-17 04:13:00
a98278b8-521d-4093-9aae-978d3b9dcd3b,2017-04-20 14:49:00
8870e238-cf89-4bb1-b0e0-35773e1d651e,2017-06-12 22:39:00
9b069f6e-f1ac-4c96-923c-abdd7fdea204,2017-01-11 18:10:00
3f9fe2d1-f82d-455c-ac79-4c1a1dd57d6d,2017-10-17 11:22:00
538c9201-3126-4cff-b132-33b704142c59,2017-01-25 02:27:00
3ccdaf69-2d30-40de-b083-51372881aedd,2017-01-08 20:49:00
12d106df-5f24-4a1c-82a6-f1f513dbedd5,2017-04-26 12:03:00
c2e00288-c922-4243-bf79-150b4fee40a6,2017-06-02 18:00:00
929a43a4-167c-4858-b3f9-86eaae6e58c4,2017-06-25 07:22:00
11e44eed-7081-469c-bf89-4ab00f84b849,2017-06-08 05:18:00
27e5a297-332d-4e8b-8e2a-b97ae8c5b6f9,2017-09-04 17:01:00
5ea59a91-bd7a-448d-ba58-b2b03f2e70b3,2017-09-22 07:14:00
fc3bd8b7-4ce7-4c46-90a7-373d0a8a3e00,2017-10-03 16:09:00
5ae833dc-8866-4baa-9617-2009d6474ffa,2017-07-26 16:06:00
d2cb350b-2201-4290-b2e0-84a8bf0d6883,2017-08-08 16:07:00
7a3a3049-2706-4451-a445-034d6dcef40a,2017-06-08 06:46:00
5535c70f-d122-4d01-a05b-fd327664465c,2017-07-17 04:10:00
972baac9-a0e6-4136-b747-540cf167f1fe,2017-03-26 03:31:00
cf79e971-2ab1-4533-88ac-8687cc6b281f,2017-05-24 04:48:00
044843ce-2245-44b1-8a3b-efeb50568be2,2017-06-20 18:12:00
5178c455-2447-4c54-bb1a-9be2cb22fd81,2017-03-21 10:04:00
d8deb0f2-70d4-470a-b815-aea9c2118859,2017-06-09 05:10:00
99ad37b5-30b1-4a06-ad47-d9d2d60cdb07,2017-02-20 10:55:00
9728da83-c09c-41ab-9340-917927565983,2017-11-13 05:25:00
f841cfcb-96fa-4ed1-b391-97fa72b54a8c,2017-06-11 07:48:00
8ac089b9-810f-4184-ae0e-e4beafb537e5,2017-04-22 16:43:00
c62fdf2f-3b30-4624-8463-d3961e687997,2017-11-21 22:57:00
7c23950a-b8aa-49be-91c1-1542e3851f30,2017-06-27 02:02:00
980e289f-345b-4283-b3b2-d84afac96106,2017-01-01 03:58:00
0b69d940-dd3c-4851-88dd-8044f4be13d2,2017-11-17 02:41:00
1da93dbb-5a18-4859-b755-be6e673325f4,2017-01-25 10:25:00
35b4f717-4b4a-49ef-8926-8a46b2732fc8,2017-09-24 06:41:00
a95eac07-7634-469c-9e55-086683c54e2b,2017-03-15 20:07:00
fc3bd8b7-4ce7-4c46-90a7-373d0a8a3e00,2017-10-03 16:35:00
c258fa87-346e-447b-9ac8-e2cf018344ba,2017-01-06 17:20:00
a7ae6c6d-8104-424c-a458-6fb461a2394f,2017-06-27 23:30:00
81684ae5-0203-4312-8d31-8e71e35b28d7,2017-09-25 06:36:00
46a3186d-7f5a-4ab9-87af-84d05bfd4867,2017-06-11 11:22:00
f13513db-1fd1-4794-a352-07aa89029f7f,2017-04-26 23:55:00
4b4bc391-749e-4b90-ab8f-4f6e3c84d6dc,2017-11-20 20:18:00
1da93dbb-5a18-4859-b755-be6e673325f4,2017-01-25 10:30:00
8fac45c9-8d29-45e0-a07e-c892ca19387a,2017-04-02 03:17:00
d26c4c41-33ca-46e5-a867-024a2fa77f13,2017-02-07 12:10:00
9604ca1f-a7d0-4101-9449-4ea3c0514c71,2017-02-14 22:05:00
b4c6d8df-2307-4615-aa3e-910b774fc886,2017-11-25 17:29:00
117cada5-b6c9-44ae-b08e-65a047a0b896,2017-09-06 06:14:00
3c19aaa6-9545-4c29-a712-358a194c8f50,2017-04-14 13:39:00
a58203bf-5064-484c-9243-5153c8dc5a60,2017-09-14 20:48:00
ab0125fc-9493-4f59-ad70-24ad264a3a0c,2017-11-18 03:33:00
62b62270-187a-465d-b06f-72a285a3aaef,2017-02-21 15:52:00
5fdb6f57-8175-4d46-a764-63b88e5c0c37,2017-11-20 17:05:00
fa7d9c90-7d4a-4504-a120-8e5241ebda44,2017-08-14 15:11:00
71b3afa9-5560-49db-9525-0274dadb8f35,2017-11-09 17:00:00
5553b67d-94dd-4e18-b737-ee79ff65e9f1,2017-11-02 01:07:00
61916219-9600-4c72-93fc-666dd9285fb9,2017-01-04 05:23:00
9a0fc8a0-edcd-4771-989f-6358840f7e5a,2017-03-26 05:45:00
0f9c4be6-1b4f-4500-aebc-73e46a09c52e,2017-02-10 11:39:00
3fa587dc-f181-4489-b3a2-888ccb256c74,2017-09-02 22:53:00
05b44764-bb83-4b08-b3ff-c6b31d4e31d3,2017-03-19 19:45:00
460258dc-0c80-46f1-854d-79ae163c9e2c,2017-03-10 11:37:00
899e294f-ccbe-4825-86a8-200495a46280,2017-10-12 12:37:00
bf144bd6-4681-4edb-81b9-df31ee275211,2017-07-22 09:07:00
30f6ef81-ed61-4201-8f95-870cf046dbb6,2017-10-09 08:36:00
f92f639e-5229-4fd5-a1cb-76105d56441f,2017-02-25 18:12:00
79688cdf-3c19-49b9-97bf-33c63a48dd3d,2017-08-09 11:30:00
2f7db6d3-a517-4e6f-ac3b-e3b9fb733bba,2017-01-12 15:22:00
3c19aaa6-9545-4c29-a712-358a194c8f50,2017-04-14 13:30:00
f013e50c-ff8a-4391-96d9-d5fe449b70f7,2017-09-02 00:14:00
f38070cb-207b-4739-908a-f8422ecce9e9,2017-09-17 22:25:00
d6ca0038-2d0a-48a3-8ce6-87cdfc59477e,2017-09-12 01:39:00
123e7424-5c8a-4a4f-a387-57bba741f175,2017-04-19 04:50:00
d4967198-245a-4130-be24-d8dee88d5a06,2017-10-24 14:07:00
9313a364-1680-41b4-a8f3-91a8ac3cd7b4,2017-04-15 12:47:00
22855b9d-02a8-4c1b-8edd-1d62332616b9,2017-09-02 02:26:00
52954d41-2bea-425e-87ac-4f67f0f36824,2017-07-04 12:17:00
c0c43343-c337-4ba9-8df7-d2ec441d8823,2017-01-11 12:49:00
105d85c2-4872-4435-8d77-8025505faa36,2017-10-20 13:05:00
21dec5fa-999a-45c5-b59b-18a1ee161379,2017-03-17 12:37:00
ed9a1fdd-07ed-430b-9289-6b80ff6168c4,2017-03-01 04:56:00
dc5d8fe9-3321-4c86-b66d-7c343decdc4a,2017-09-13 13:30:00
e0b8ba10-6c24-485f-a43b-e2ebc0aaaad5,2017-05-20 12:21:00
b8898ecd-c26f-4a43-9caa-23cfdf924e68,2017-04-03 13:44:00
244662c9-11f4-4073-a235-a1f62eda4feb,2017-02-21 21:07:00
448cc333-d516-46ff-90c8-95ed58bf66af,2017-06-02 19:41:00
1878d28f-c1f8-4de5-b0a0-dc15bb0d29f8,2017-05-02 03:14:00
a4a177a7-385a-4dd8-8e2a-cc4bdbc9967f,2017-01-18 05:40:00
adcf4eb4-4405-4f0e-b140-d76f336e880d,2017-11-22 17:22:00
66f7119c-130f-416c-a8a2-e5e284722461,2017-02-10 09:44:00
0fe7eefc-a294-44c3-b462-d78ae2016ccc,2017-10-22 16:54:00
2faac6a9-974c-49fb-b815-44f3a5fc06e1,2017-03-27 21:54:00
8c9652fe-03a8-4c13-9397-4e583ac83265,2017-08-09 04:53:00
6e0b2d60-4027-4d9a-babd-0e7d40859fb1,2017-08-20 08:31:00
009270e0-1d69-4090-9f9a-b0b874b7e6e0,2017-03-01 09:17:00
a0054186-66b5-49bb-896f-e1ada8178fb3,2017-06-20 12:56:00
a6065ad4-33a7-4ea3-a963-f04c34cea262,2017-04-11 07:50:00
158f8778-12f8-49f8-af6a-17035455b571,2017-11-21 20:24:00
d7d096d5-39d4-4992-aa6c-864d3288f2ec,2017-05-03 11:07:00
a6065ad4-33a7-4ea3-a963-f04c34cea262,2017-04-11 07:44:00
8e5273d1-0eb4-4e56-92cb-b6d0e6a4da6e,2017-09-05 23:28:00
f84d6a17-dad9-4820-967c-d1ee33f1cd17,2017-04-23 19:10:00
4b04c692-d814-45bd-854a-000e0ef4e92a,2017-06-20 16:34:00
3a1b33a6-6a1c-42eb-9b97-423efd110c5c,2017-11-13 05:08:00
d00bf070-bc91-47b9-a6a2-cd68421cda1c,2017-10-10 18:01:00
f46c88d0-2441-40a8-97fe-6841ff6f050d,2017-09-06 09:02:00
52a0e755-f8f6-4ce2-971b-64480d1aa4c8,2017-02-03 06:02:00
36490e24-bb36-4989-8343-2320fdf79105,2017-11-20 04:24:00
327f4d8f-285d-4fda-b4d2-b0ff90e3b312,2017-10-16 13:31:00
b96a513a-eaad-4e2b-9949-6725c058c672,2017-08-09 19:54:00
c4d2a524-6db2-4327-8a52-f2d6a473b65f,2017-03-10 11:17:00
697b2fcd-3179-4037-997a-dd6667c4c212,2017-05-23 13:07:00
4b4bc391-749e-4b90-ab8f-4f6e3c84d6dc,2017-11-20 20:04:00
509c5ee0-778d-4ecf-8640-07b8d7112a97,2017-03-01 23:57:00
12431684-c5ef-4d88-8a91-7ed890099837,2017-01-16 13:54:00
712cd927-1ea7-4dc1-955a-5a48445da700,2017-06-19 08:50:00
15b927f2-45ae-4e8e-8b8b-1ed4db1cd8c8,2017-11-21 04:02:00
e98ea2c9-9599-4613-946b-cccf07e121fd,2017-02-26 15:26:00
944b21e6-93bb-4a96-93c3-f1e94fae82ef,2017-07-10 16:11:00
dd852eb4-4fdd-4135-b9cb-bb7ed847b25d,2017-02-13 05:32:00
6171d55a-f8f2-4638-a015-f2790b5e872a,2017-02-13 14:38:00
21dec5fa-999a-45c5-b59b-18a1ee161379,2017-03-17 12:31:00
1f117a3f-5b5e-42ab-9dd6-42ade85771d2,2017-08-13 09:30:00
c0f7b61c-30f7-45ac-9e3e-6359557b3a68,2017-08-13 11:58:00
23dde207-f790-4824-9670-731b2229e218,2017-05-22 21:16:00
1624d619-9af8-4466-a480-69a50dc86ae2,2017-08-02 17:16:00
d12a0748-b512-4b9e-b85a-a5ffa8e67680,2017-01-14 09:04:00
f61c682c-adcf-4b18-98d8-7f28eef0b13c,2017-09-26 11:01:00
c504ff0d-eefe-472b-826c-471142311857,2017-05-02 07:26:00
313e8208-8b43-4ecc-8331-b0a69cd66990,2017-05-21 17:39:00
48c3f589-521d-46fe-9d56-ccc3dbd6295d,2017-06-18 17:21:00
88f0bf54-b0ba-4f80-82f0-38981577336e,2017-10-19 08:50:00
4b04c692-d814-45bd-854a-000e0ef4e92a,2017-06-20 16:42:00
5565358d-c9c2-4491-8299-78f0428521dc,2017-01-11 18:17:00
3c39f4b9-a3a4-4f6a-8bc5-80b7a19483f7,2017-08-01 10:03:00
f9937420-d524-4b5c-a68d-ca065b3046b1,2017-08-17 10:19:00
826c2a3e-9cab-4040-bd46-bc9c780df924,2017-07-10 17:00:00
00dc3f04-1b70-4654-ba74-cf6d34ca7141,2017-02-05 11:13:00
1bcaec9a-5150-469e-bc33-2a974c2ba0a6,2017-08-05 08:45:00
699acf1d-b5e0-4573-a54b-97ecd4c93572,2017-08-19 08:32:00
72bcc300-672d-4587-aa7f-ab6e04269c0f,2017-08-13 13:03:00
33c425d4-77e7-4247-8121-df15a36ef261,2017-11-23 17:06:00
27f239bc-c30a-4e1d-8983-3358e650976a,2017-05-22 17:51:00
c11afe78-acda-4dbd-a7f4-96d0b32d0b19,2017-03-04 08:32:00
f13513db-1fd1-4794-a352-07aa89029f7f,2017-04-26 23:38:00
e32feef4-00e4-4b81-89a8-9280ba6ab075,2017-05-22 15:21:00
adcf4eb4-4405-4f0e-b140-d76f336e880d,2017-11-22 17:21:00
49163a23-6380-430b-a3ff-1b0679fa555b,2017-09-06 03:52:00
76b71c21-8735-4704-8fa7-93e46c5e7b8b,2017-04-02 21:18:00
b96a513a-eaad-4e2b-9949-6725c058c672,2017-08-09 20:05:00
ae3469cf-58c3-4190-8591-7658e64b222e,2017-09-20 02:55:00
04eaa41a-e9d0-4d10-a01b-8f21ec2337cd,2017-05-11 04:06:00
60e81b40-1380-4c3a-a20f-1a366183891a,2017-02-06 11:07:00
44a337bb-896e-4d89-a60c-9675d107e3ed,2017-07-08 10:14:00
278c0f3c-d092-4e7f-b97b-97cc9d57c1c2,2017-01-05 02:14:00
2657ef89-00e3-45b8-b974-ac53a8bcbfc2,2017-04-03 14:27:00
2306eeeb-3b33-46bb-87d0-6827e628049a,2017-05-04 10:12:00
d26c4c41-33ca-46e5-a867-024a2fa77f13,2017-02-07 12:20:00
3d00234a-545d-494b-b3bc-88df9d0eb512,2017-01-26 13:16:00
17283677-8ee9-4f69-9932-989f91377c6f,2017-10-09 05:35:00
ba2c0a44-dbd5-474e-a76d-798586922263,2017-08-18 05:39:00
6dd3b125-debf-40b9-b4a9-8b598f3219aa,2017-07-13 04:23:00
0d7dd72a-4671-4d44-abaa-45497615bfcd,2017-02-19 21:20:00
6d465f01-c7fe-44d0-96ea-38743b26b46a,2017-05-12 13:17:00
8fac45c9-8d29-45e0-a07e-c892ca19387a,2017-04-02 03:18:00
eecd8449-46a4-416c-a149-5a8d86ff7b46,2017-10-07 01:39:00
8e5273d1-0eb4-4e56-92cb-b6d0e6a4da6e,2017-09-05 23:29:00
9c58d62a-7611-4996-b689-c52905e3e364,2017-08-03 12:33:00
a4555e1c-aaf2-440c-8cac-5f2436cdc68d,2017-04-24 09:59:00
3775c9cb-412f-40c0-b7db-4837f446183b,2017-03-07 22:53:00
745fc80f-455a-4558-8f27-452b983dde08,2017-07-13 04:29:00
