user_id,visit_time
511fbf6c-8cd9-45e3-847a-93ac4a5d6916,2017-10-06 14:02:00
4d66d440-c727-4755-b877-6ae184077f50,2017-11-04 08:41:00
650a3ad8-1451-4b75-b3a0-81e14527cc57,2017-01-16 21:19:00
aa3c14a6-782b-4d2c-81e7-edfca83832ba,2017-08-10 13:04:00
ba65fa41-b88f-4ebc-8e66-7ade432f4f0d,2017-05-14 11:01:00
07d8e9e7-2d6d-497a-bcf3-d8a5dd66667e,2017-02-22 07:08:00
c5bad363-75bd-44d1-8f24-995350f717e5,2017-09-13 19:03:00
1f117a3f-5b5e-42ab-9dd6-42ade85771d2,2017-08-13 09:18:00
0927e50c-c020-4c94-a215-d4cdb7ac5120,2017-08-15 22:08:00
a6f71997-159c-4b5c-b82b-757a89fbaba2,2017-11-12 22:53:00
b0661f43-4c82-4654-b217-d77d9f90dea5,2017-06-05 11:04:00
b887b0dc-fbd3-4083-9d30-a10799bbf6f1,2017-09-10 20:01:00
fd16e10e-881d-4d39-9cf7-acc12d318e71,2017-03-17 05:47:00
17abbf74-a28b-43b6-a0a5-7aeaf3c28e5a,2017-02-07 12:19:00
e9af91e8-dca6-4b1b-9fbc-925c5c88fcb1,2017-11-01 19:04:00
55d6210e-f5fc-49cd-ab25-941795e3b787,2017-01-24 21:22:00
844e88e0-a39b-4b0c-be13-bfb6155c8b49,2017-09-04 16:25:00
0fd14ab5-bffb-4efd-b06f-8e0c8fc9fe01,2017-07-11 03:11:00
e2d903cc-cb64-4b49-95b0-ba4d5c18fff2,2017-04-05 03:25:00
b2c74c72-f47f-4031-a0c2-49149104881d,2017-11-17 07:33:00
a192a612-a358-4d86-920d-e583552f44ee,2017-05-11 10:54:00
b030252b-d986-4304-b75e-c40e8cb78ada,2017-01-19 23:11:00
7dee7a61-d7e7-489a-991a-c1e7b8a4d383,2017-08-03 20:30:00
777dd4ca-f57d-4566-835e-48d6e9fdb399,2017-08-09 03:07:00
98aaa96a-e4a4-4140-8276-051ec9e15b1f,2017-02-22 17:32:00
af89c7d9-1d67-4a5a-9674-434cbdc9f198,2017-10-24 05:41:00
888a4ffc-6eed-461e-b5ac-60c82bc72429,2017-06-01 11:23:00
00aa175c-183e-4d79-b49d-47d4999028fc,2017-04-01 20:32:00
04c0b4a5-1285-4b6b-8ea7-e788c7c0bdc5,2017-04-03 13:51:00
cf1e0cbf-cc1c-4abc-a709-9316bdf9ac91,2017-10-18 11:12:00
86c36835-cd03-4282-b173-5d4bef0257f9,2017-10-07 12:55:00
51134d8f-abef-43ed-80e1-71fe512c6f08,2017-11-20 04:52:00
d6438043-82c0-4f5d-8ce0-5cfca7866e14,2017-11-14 15:24:00
4b2fae21-5e60-404e-b413-fe6e8a832ea0,2017-01-12 08:44:00
5d9bfeb1-4f35-47c6-8ef1-63a95ccba039,2017-10-06 13:53:00
68037614-960f-470a-9fc0-4505d5c8688f,2017-01-07 23:41:00
99ad37b5-30b1-4a06-ad47-d9d2d60cdb07,2017-02-20 10:47:00
88ae487e-84c8-4831-a80d-72e4f3578c84,2017-01-06 17:16:00
5e53b184-a800-485b-9b3d-b694912cb65b,2017-06-11 11:22:00
158f8778-12f8-49f8-af6a-17035455b571,2017-11-21 19:55:00
0b4f5061-84dd-4203-8bb5-cd2eab213658,2017-04-19 09:46:00
06c21cd3-36d7-4165-b914-59b8e5eab4bd,2017-06-08 11:59:00
611cbc34-0e36-4989-89f8-f8be01985c67,2017-05-11 14:21:00
fc3bd8b7-4ce7-4c46-90a7-373d0a8a3e00,2017-10-03 16:09:00
9e3a3b54-3548-4280-a3af-98d11a1985f6,2017-04-26 09:41:00
89c26784-58a1-4ed5-90a9-178b2215a053,2017-03-07 06:36:00
911850f6-d831-4ff5-85b2-0ef01dc92753,2017-06-05 04:22:00
83a86f5c-c854-4d91-b31f-b0dd67521180,2017-01-05 08:33:00
cd6b45e0-58bf-45d0-9672-f003850b56c5,2017-01-21 22:11:00
d5440006-e966-4d84-ad2b-1d8739a5ccec,2017-08-02 15:36:00
3a839b18-e2f3-4211-9f5f-a9561f4ab31d,2017-10-03 21:37:00
4b9fbb87-4ec3-4a77-b156-f576cc9e26a0,2017-02-11 09:34:00
ecc808e3-b13e-4f72-b564-bc2885d72350,2017-11-14 06:53:00
62b62270-187a-465d-b06f-72a285a3aaef,2017-02-21 15:41:00
84cf4517-2336-466c-a849-f95ce0177704,2017-01-10 07:11:00
a1b2aaec-0f0e-4ba4-9912-e05a52b0be46,2017-02-15 08:40:00
007b2a00-7b11-4181-a976-795b8d9e9bb8,2017-06-27 18:34:00
1b22f9bb-ca64-4100-9125-1dbfde62b90f,2017-09-01 20:12:00
fe284ad9-ec6a-4232-8b60-5242cf619af9,2017-05-06 09:26:00
24ba3671-b285-4e5d-b779-5138595bd5e0,2017-05-14 17:50:00
926acb90-8b2a-40d8-a92d-ce55b725df42,2017-03-23 20:30:00
09cfef1b-f1f7-47fe-b6a5-cb23f5876a61,2017-01-06 02:09:00
3ecb37f1-1841-4bfa-96bc-d187574bcaa2,2017-05-21 12:10:00
deef0de7-c54d-4615-92f9-5282b8db5f49,2017-06-12 13:20:00
650028aa-2de1-4ac0-af52-ec2a2c536ab8,2017-04-21 17:10:00
f3b109e6-9402-4e40-9c98-c624bcfec303,2017-04-06 08:41:00
f84c3966-bbe3-42f7-a84c-c006a3595cf7,2017-10-07 08:59:00
b8788cc2-42ef-456c-a6c2-cfe2f1c7f4b3,2017-08-01 12:54:00
c20ad441-cbd0-43c3-ab5f-78c37f595280,2017-06-25 17:40:00
7ed68b64-e5c9-42bc-b729-28a9297b44af,2017-02-18 13:19:00
fffc2dfc-fdc1-407a-9c6d-e6507157d1a6,2017-07-03 19:20:00
636564e1-9c01-4229-ab3f-e78d0ee4a0e6,2017-10-01 06:36:00
1bb10e68-a0fd-4bf9-aa99-8b673427aef7,2017-02-27 14:32:00
3440397e-1f79-4ca9-91aa-f7173d754f84,2017-04-06 01:52:00
d446621e-6a17-4cc6-8676-56895d220373,2017-07-23 09:28:00
0182a7b9-2099-4476-8f7d-51f2c2f71dff,2017-09-08 16:26:00
3bfc35dd-4cbf-4397-aee5-341b22ef5226,2017-02-16 12:14:00
01f35554-ba59-4b75-8fa4-f79a312d6595,2017-07-10 15:20:00
afa63170-121d-4417-83cb-95c0b556853b,2017-01-19 08:37:00
9d09c971-3079-4ffd-9631-7d9540ce0e99,2017-02-05 08:17:00
33d052e3-32c1-4dc3-816e-9e260bc13db3,2017-01-18 17:19:00
b93b7141-a254-4ebc-8d19-9a8e048e5874,2017-07-26 14:40:00
4cbff447-ddcb-4f51-846a-dfff4a219fd3,2017-11-16 15:45:00
4f9e4973-427a-4c4d-b208-5756b9a5b1e3,2017-03-09 01:28:00
a844192d-e00e-4f9d-bb58-d3f8a7a25c4c,2017-07-20 04:58:00
2faac6a9-974c-49fb-b815-44f3a5fc06e1,2017-03-27 21:51:00
b8898ecd-c26f-4a43-9caa-23cfdf924e68,2017-04-03 13:30:00
c1a191e9-c086-47c3-8f20-cb323ad02593,2017-04-16 04:17:00
89df5ef4-e397-43d0-9001-81dda8ce0cad,2017-03-06 12:29:00
093485c6-f9c2-43d8-a735-5a86b55a31c8,2017-04-20 01:04:00
4b4bc391-749e-4b90-ab8f-4f6e3c84d6dc,2017-11-20 20:02:00
316b8cb4-c552-44e0-ae26-a7c63fde1ef4,2017-04-07 11:28:00
652f8506-2382-4c37-9f77-c3fc680e3acf,2017-02-11 20:57:00
7f507df4-2205-44eb-9b72-f0e9815cf691,2017-10-07 23:25:00
1d7f6e64-15d8-4af6-b5e4-345e71d3efee,2017-11-27 02:28:00
97795f13-3a06-4dae-8fc7-06deec5b679e,2017-07-13 19:51:00
69da42c4-d0c5-4ecf-9555-d86615c28620,2017-01-25 21:05:00
30334276-6f09-4d78-ad30-58030d12ad18,2017-06-21 21:57:00
7e555c9b-e92f-4f33-8493-6e1b5a56132b,2017-05-26 22:06:00
f9071a03-d487-4032-a55c-1e58bf6e00fb,2017-02-14 15:15:00
b9cfb437-a2eb-457b-a852-7a97a303c309,2017-09-04 10:54:00
cd34b8ac-2952-4d84-8619-9bebb47fc500,2017-04-24 10:10:00
8a177eb8-4c8e-4897-9901-a9428150caf1,2017-04-16 12:46:00
723d34b7-76ea-44ea-a23a-50f839aa0c4b,2017-02-18 07:14:00
810c290f-f415-4947-9536-0c659c91d579,2017-02-14 20:42:00
0bedc6bf-5015-4bd5-a71e-3e53a3d0ec52,2017-07-18 15:31:00
a2d8459e-f7e8-4206-82c6-de911c3ae422,2017-05-04 23:12:00
e9e27c0e-ef4f-4907-ac11-c73aae98c059,2017-10-13 06:10:00
2db97a82-acb5-46dc-ad38-c3a0b799b9e4,2017-05-25 17:46:00
47f13a31-f204-4fbb-825a-7311730c69e6,2017-11-04 10:27:00
9c58d62a-7611-4996-b689-c52905e3e364,2017-08-03 12:15:00
0c601248-3329-404c-8b54-608425addbb9,2017-09-20 23:37:00
4cda4af3-9130-4a99-8162-81c7f4725e9e,2017-04-25 09:20:00
91050f68-d24e-43e9-9be3-1a7a204e4d88,2017-05-20 01:30:00
5692d8a5-fffe-4795-b396-4f1d7d5d6105,2017-07-11 07:34:00
30528091-767c-49c5-9020-d717f7bee246,2017-02-15 23:34:00
e61a7472-46e4-4da7-97cb-d9acaf006a11,2017-04-23 15:47:00
616a28bb-4d0d-44bd-86de-adb2e75674a8,2017-06-13 15:06:00
6dee5b72-5a9c-47fd-949a-5925b4589cb8,2017-02-15 17:57:00
dec63120-f40f-4bd1-b53d-45b07709f0dc,2017-01-21 09:54:00
3575a53f-a102-426c-bc08-504c18789ced,2017-08-08 22:07:00
f18a3924-4313-4f39-9c17-5412a9b228aa,2017-02-09 02:46:00
5fdb6f57-8175-4d46-a764-63b88e5c0c37,2017-11-20 16:56:00
78223047-0457-4ba3-b695-ee649aa634d6,2017-05-04 12:03:00
d3797e28-645b-4923-88a7-6989ec1d4d72,2017-09-17 05:07:00
6c49d04e-ca74-4308-b4f2-32033ca4a7fe,2017-11-21 12:30:00
dfccec66-6243-4a97-b7aa-34d637b70d20,2017-09-04 02:38:00
36dd51da-64c9-44db-b4d6-76a20f4857ec,2017-10-18 11:54:00
03655650-753b-464c-9473-7b06be851aa0,2017-11-15 10:47:00
1ca16c4d-b854-4728-83b5-9051474ffe2f,2017-03-01 23:24:00
0d7dd72a-4671-4d44-abaa-45497615bfcd,2017-02-19 21:03:00
6f50d60d-d654-4557-bcc4-396185cf05af,2017-01-25 11:05:00
70688015-a755-4b8a-a963-3528d85c8048,2017-09-24 07:32:00
2d43c6d3-5dbd-49cc-9b28-5547e2a211e7,2017-06-08 03:27:00
d1f39088-7ea8-413d-b811-c25cab2f9322,2017-10-03 16:14:00
3520d96d-0d14-47f5-9986-5f05b95085ae,2017-11-25 14:15:00
87068246-a280-4efc-9881-5445b8203ec0,2017-03-08 20:22:00
9519d34a-6936-44c6-a45c-8d4faa6e9108,2017-05-03 17:22:00
86825561-94dc-459d-b496-026e6ff60beb,2017-06-14 15:21:00
f72bc31e-a607-4dd4-b8da-3f964c824011,2017-10-05 03:34:00
f3dd7631-3cf6-4d49-9c6e-b48eda4432b5,2017-01-04 09:47:00
33216afe-a5e9-4cff-9716-405128320585,2017-02-23 17:28:00
e5b6de71-469c-4c42-a626-fa0ca0a6e284,2017-01-26 21:28:00
e15138c2-5bbf-437a-ad25-3fbe4eba3aef,2017-09-10 13:46:00
ae3469cf-58c3-4190-8591-7658e64b222e,2017-09-20 02:27:00
f96681bd-66cb-463f-859c-d10e7df57f0f,2017-05-27 14:10:00
e47f23c6-9a83-4792-9d5c-108732b119b6,2017-04-15 06:54:00
c6ec751e-8ce2-4ef7-bc8c-4e9d2e1e11e2,2017-02-16 06:56:00
086cc644-3cbc-46e9-b0ac-5ebd6e45e317,2017-01-06 01:35:00
ab5bb3d9-73af-402d-a7dd-309df962cf81,2017-03-01 09:49:00
319c0831-35d3-4381-adcc-03ae8439f91c,2017-01-04 13:09:00
cd19851d-95b2-43f3-ac30-4e57aef8ad41,2017-06-27 04:51:00
c504ff0d-eefe-472b-826c-471142311857,2017-05-02 07:24:00
b7823faf-e763-45de-b57d-330a1a883b06,2017-08-02 03:23:00
92965e3e-6d2d-4872-800a-4a5848363609,2017-09-09 16:31:00
880c0494-2081-47a7-9a79-b4cf5589346d,2017-11-11 14:46:00
6f538769-0be0-4c18-b0f1-53f9c3401d66,2017-08-22 01:46:00
c5acc297-9ba1-453a-9f5c-ba7b60ee9362,2017-09-19 01:19:00
5c9a807d-4cdf-4d3a-9886-14fe7cbb805c,2017-02-27 07:08:00
f29b80b3-27a3-4396-b5ae-31697b28565b,2017-09-09 17:27:00
9d58d1bf-0f3a-4c28-b27b-f9ca491fe012,2017-11-21 05:06:00
842aa3fa-2e3c-48a1-bbf4-377c6803a302,2017-08-03 03:26:00
3f9fe2d1-f82d-455c-ac79-4c1a1dd57d6d,2017-10-17 11:22:00
13e4762a-7917-4d84-9df9-6d4ef8385c79,2017-04-20 15:47:00
bb7940eb-4dc6-4d6a-85f8-196f52e296ab,2017-01-26 23:03:00
7b028a7c-0630-4cd6-b41d-1a30f189f3c3,2017-11-15 09:09:00
0d47febd-a7dc-487f-a65a-698c62ab8696,2017-08-14 01:19:00
6e83b0ef-0c19-4113-8efb-342bda36636e,2017-05-24 12:24:00
d5b188f1-7aad-4d85-af34-131e3aaf3650,2017-03-15 15:26:00
3d6a1b0e-1f62-426e-9498-d110b5333a20,2017-10-08 15:24:00
93723ed6-b586-4570-a8d8-8952d8e03e1f,2017-03-06 15:32:00
c0c3d81e-6584-4bb4-b535-24341f2951df,2017-02-21 05:39:00
550a855f-9441-412b-9936-b1518b21cab1,2017-06-24 17:56:00
06e622a7-f03d-4119-b871-cfa18345ec3a,2017-09-08 13:54:00
30e28c65-6cff-4cb2-b1df-866b3d14ae6b,2017-02-11 18:10:00
96d3c628-b7ae-4d17-93d0-e48a49539274,2017-07-07 15:21:00
f0e1379d-617b-46a3-94cd-da8f1a90e6aa,2017-01-24 07:37:00
f84d6a17-dad9-4820-967c-d1ee33f1cd17,2017-04-23 19:03:00
6cb643e9-eeb6-4bdb-879a-f1ae54744a51,2017-10-26 08:07:00
f271300e-582f-47a4-b789-a7db54fe4fc3,2017-09-26 17:23:00
955bae88-4e6d-4399-b1ac-9ae7fffcaa5f,2017-08-25 16:07:00
ac1e1295-a459-4c6c-8756-c626e79a2a0a,2017-02-09 23:13:00
f5124983-8921-496d-ba3e-7c729f6610a3,2017-03-27 15:58:00
566f7b05-d55f-4356-9def-5fff7d485991,2017-05-01 06:23:00
0a6bcc32-fa3f-4f1e-8b19-e08f7da065a6,2017-01-18 07:35:00
2aa0c50a-8132-47e3-a8ea-7405bfa373ce,2017-02-17 08:03:00
9ac18e2b-328f-4f6a-ad92-c42c9c44a4c2,2017-03-22 07:29:00
f5b5140d-b055-4eb9-aef9-b21c4a93c38a,2017-02-24 15:59:00
208b8236-5c40-489d-9625-d275e0d0750a,2017-03-17 10:48:00
dbba44ce-e659-47e1-a890-1a3ca2305ad6,2017-08-24 18:12:00
2ca8dfb1-f57f-489f-9ce6-789c92986dc4,2017-04-18 11:02:00
50eccdd9-218f-4d0c-a9d7-418845dd5dc4,2017-05-21 19:01:00
a4806cd4-20d6-4ee7-997b-8824e90bcbab,2017-04-19 01:25:00
b93bab77-d12a-4ae5-ba26-8387c057dc0a,2017-11-05 05:54:00
8ed4311f-b761-43a6-8cfd-a629ac670028,2017-10-04 15:35:00
52375cf2-3f50-468d-a93f-330e0ca7a9d3,2017-05-03 16:43:00
a2a7faa0-bf37-4fca-ac16-83ee500ac866,2017-01-22 02:59:00
b77c77cc-4152-4898-b13b-2b68b7905270,2017-03-01 23:11:00
4e7a501a-d45e-4294-a1fc-a5cfdaf604af,2017-04-15 18:59:00
7e04c178-700a-4a54-be7b-829bfc733a09,2017-09-23 05:19:00
331ee92c-4756-4e09-933c-c10a7b03e228,2017-03-03 03:26:00
10c0e9aa-5e56-4810-a1bd-5b76b959b867,2017-05-03 08:51:00
a0be87be-485a-4d6a-91c7-a49c62de19f3,2017-09-15 05:54:00
5e867ac9-a5d5-4907-bae8-e22807c38e84,2017-09-12 14:43:00
5b54a885-d330-42f5-8fc9-e65128faf797,2017-08-02 19:11:00
662b11a5-e73c-4a7c-a12e-5be24d447cb4,2017-08-17 01:58:00
12523173-ed2f-42ff-af14-e79f1689ea20,2017-04-18 17:15:00
7fd62cf6-0825-467c-9823-ced1d366b647,2017-09-24 01:02:00
fcf28a77-7586-4f8e-a58f-cfd0381b177b,2017-09-27 08:08:00
e9742a47-fb94-423d-b021-ab7601693f1e,2017-09-14 17:31:00
75b41ea1-14db-425e-92f3-3c24da63b904,2017-04-25 15:10:00
cd920383-2d37-4aec-a9eb-0a38e0838914,2017-02-20 16:33:00
453493b8-6e08-4240-9e98-136ab3c057bb,2017-01-21 13:04:00
d26c4c41-33ca-46e5-a867-024a2fa77f13,2017-02-07 12:07:00
350fd3b9-aec9-416d-8bdf-a12e85bd2efa,2017-07-15 12:10:00
30bcb1d8-4bd7-4ec4-8b4c-2f06da380aa9,2017-08-09 06:51:00
c2b6aab7-ce78-46bf-964f-992fdcfbbe7f,2017-05-22 01:07:00
3457016c-d235-4779-96a5-265f3036ca09,2017-07-08 08:50:00
afbdde07-e3af-4f94-a0ce-2a84ffd63c8b,2017-06-27 21:17:00
d9021399-1c8a-4d4f-b032-03ec5c6ddee4,2017-05-27 13:56:00
9eea6b99-8a3d-41b5-bdbd-cf11fbf4e0c6,2017-03-15 02:08:00
653ab441-1914-4942-98ed-d7effb1094aa,2017-08-02 08:47:00
e0f1c7fb-3831-407e-a549-d34bf1964ecd,2017-09-06 16:01:00
e4c6db33-267d-4bb7-9885-128ba173bd8b,2017-06-22 20:35:00
d7aacfdb-d659-4b0d-bf59-d72ce61e0dc6,2017-05-04 08:16:00
67e235b4-8f21-4f35-8bf0-5df947e003f8,2017-06-05 22:17:00
1aa6db00-c563-4b74-9320-0f2c156f8381,2017-05-04 21:11:00
78b227c4-610a-4233-94d5-19c154a0f39b,2017-06-11 06:57:00
345f495e-785e-41e4-86ec-22232ab9182f,2017-09-10 12:21:00
70d666a2-45b9-4235-9fb4-56b93b4b2fd9,2017-11-12 10:16:00
98585c18-2f27-47e5-8fe6-36b132f4d1d1,2017-06-26 09:28:00
105d85c2-4872-4435-8d77-8025505faa36,2017-10-20 12:56:00
16663b8b-45fa-4725-ac8f-42f6acf1e433,2017-01-26 22:01:00
e32fe6be-80d9-412d-b920-54826e2942ae,2017-07-14 20:38:00
6022b87a-7dde-450f-b84b-456b0a4d8435,2017-09-05 15:25:00
e1a8574d-1975-4c6a-8020-b3469e4995a5,2017-10-01 20:18:00
6669416f-155b-4716-ab85-889392ab8e95,2017-11-01 10:51:00
f09e67db-5e58-41da-b4d7-ac25912cd29a,2017-07-05 14:01:00
40fe19f5-a238-4571-976b-1f991ea7cfc5,2017-03-13 18:13:00
e1d50dad-baae-49af-88fd-df2de7c007a6,2017-08-17 19:06:00
e272d57f-37d6-462b-8a4c-ce8a2175ba93,2017-10-22 01:17:00
f8dbe41b-c148-4fdd-b66c-d4a290d12a4f,2017-02-09 12:41:00
83efe9ea-b30c-4432-9a56-d31ab44be557,2017-11-18 21:55:00
516308f9-0af9-4c19-8aeb-96f5b065aafc,2017-09-20 21:05:00
cf79e971-2ab1-4533-88ac-8687cc6b281f,2017-05-24 04:26:00
24ffb895-bccd-4f8e-b799-2c543a35907a,2017-07-02 23:46:00
56310c3f-f820-42ca-839c-58a8230fddec,2017-11-03 15:21:00
4fad8952-5015-409c-be15-43e3be37e95e,2017-05-05 01:31:00
e718b2f6-00f4-44a2-b026-6dc6c1c91b72,2017-10-17 20:08:00
12d106df-5f24-4a1c-82a6-f1f513dbedd5,2017-04-26 11:38:00
016af686-b03f-4bae-83b2-6d5206bdb66c,2017-05-02 13:13:00
112783aa-270b-46a8-a611-fbd98b2c523c,2017-03-19 06:03:00
cb9202f2-eb66-4f29-82e7-9010225da443,2017-07-04 11:54:00
0adad2d6-0429-439b-b289-9d63c7509eba,2017-01-21 10:16:00
5dde39ca-73e0-4dfe-96eb-1a6f3f02df8f,2017-08-12 18:04:00
8157325f-c19a-4a3e-b75a-39ae3c8dee91,2017-04-04 22:56:00
06dad42d-e33e-4d86-a2db-fd07b5d6984d,2017-03-18 21:26:00
6e1ae42f-04e9-41d8-855c-5d6ffdc3d44b,2017-11-12 14:47:00
5b2b7804-96ee-458c-aaad-25c7ddcb8765,2017-07-22 10:05:00
b74d3eef-4f3d-4a28-a876-8ac281f4df27,2017-09-23 01:18:00
7f871e56-06f6-4698-b1fc-839886c5e738,2017-03-18 06:03:00
48a23075-694b-417d-8449-9df921ad95aa,2017-07-09 15:23:00
ae5ad15b-f9bb-41e0-b65f-3fb34b7470c4,2017-09-11 17:58:00
e502eacc-b3ec-4e58-a459-591549cc808f,2017-01-09 17:50:00
b2ae75ac-4a21-4055-a445-e62c4203ed21,2017-11-10 11:12:00
ce5d173a-8b5d-411b-9bf2-5a09bf75155b,2017-02-19 22:04:00
15137d01-ec2f-433b-967d-ceb38769c6ce,2017-07-08 08:21:00
14ae3846-bab1-4efe-967c-6b235766698f,2017-04-22 18:26:00
29924237-0b7e-4dee-9b9d-766f8d4cdd8c,2017-05-27 11:39:00
6cd63d40-49cf-4cde-afaa-a37e46765850,2017-10-13 13:37:00
dcf7e16b-232b-45a0-9034-a318133b2159,2017-04-03 21:24:00
c90f93f8-2976-4221-963a-489e77b3fab2,2017-08-21 11:04:00
d2f38e83-65bb-4626-badd-adea36c3963c,2017-10-27 12:25:00
337af4e5-d378-407c-b7b1-7be89b2f4c70,2017-03-12 04:40:00
685031f7-9882-4d14-bbb4-98f3a41f9d2f,2017-08-16 18:28:00
6892a2af-c8e5-42ee-a8ef-af7cd4ef244c,2017-09-18 14:47:00
eb591617-c5eb-42d0-8107-ac0b8db1d980,2017-11-11 22:56:00
9604ca1f-a7d0-4101-9449-4ea3c0514c71,2017-02-14 21:37:00
587456c0-fdc4-4aea-bd18-7fc854bc0f81,2017-06-03 03:18:00
562e5768-efc8-4185-abf6-d4b8393a6aed,2017-01-11 23:43:00
764e49e7-521c-4f2c-a4db-46b12e7c4b2f,2017-11-02 18:22:00
40ccb314-b609-4f65-a164-c1757a7d3e93,2017-07-06 22:28:00
d1868174-fbc4-4d89-b880-b7be8d230bdc,2017-03-13 01:08:00
